"順位","管理No","合計スコア"
"5905","TK040073","218"
"5906","GU020079","218"
"5907","GU030305","218"
"5908","KA080241","218"
"5909","TK040014","217"
"5910","TK050034","217"
"5911","KA070233","216"
"5912","GU030301","216"
"5913","IB040193","216"
"5914","KA080222","216"
"5915","KA080222","216"
"5916","TK040062","215"
"5917","TK040078","215"
"5918","TK050003","214"
"5919","KA010140","214"
"5920","KA160143","213"
"5921","NA010017","213"
"5922","IB090001","213"
"5923","IB040253","212"
"5924","IB040476","212"
"5925","GU020097","212"
"5926","GU020091","212"
"5927","KA080030","212"
"5928","KA080207","212"
"5929","GU020254","212"
"5930","KA010010","212"
"5931","GU040006","211"
"5932","GU050011","211"
"5933","GU040065","211"
"5934","IB040079","211"
"5935","IB040168","210"
"5936","TK040024","210"
"5937","GU030308","210"
"5938","KA170022","210"
"5939","IB040339","210"
"5940","KA030009","209"
"5941","GU020159","208"
"5942","GU040114","208"
"5943","KA160069","207"
"5944","GU020114","207"
"5945","GU030074","207"
"5946","IB080015","207"
"5947","TK040217","207"
"5948","TK040004","207"
"5949","SA010035","207"
"5950","SA010010","205"
"5951","KA010259","205"
"5952","GU030128","205"
"5953","IB040280","204"
"5954","TK040041","204"
"5955","NA010050","204"
"5956","KA010143","204"
"5957","KA080096","204"
"5958","TK040039","203"
"5959","IB040085","203"
"5960","KA080109","203"
"5961","TK060171","202"
"5962","KA010197","202"
"5963","GU020099","201"
"5964","IB040225","200"
"5965","IB040224","200"
"5966","KA160076","200"
"5967","GU020171","200"
"5968","GU020047","200"
"5969","KA080104","199"
"5970","TK040021","199"
"5971","TK040167","199"
"5972","TK040166","199"
"5973","GU030150","199"
"5974","IB040414","199"
"5975","GU020197","199"
"5976","GU030268","198"
"5977","IB040090","198"
"5978","SA010038","197"
"5979","GU040137","197"
"5980","GU040117","195"
"5981","KA090001","195"
"5982","KA110146","194"
"5983","KA080052","194"
"5984","GU040062","194"
"5985","TK040197","193"
"5986","GU020037","192"
"5987","IB040161","192"
"5988","KA080267","192"
"5989","IB040357","192"
"5990","KA080224","191"
"5991","KA080224","191"
"5992","KA010061","191"
"5993","TK040195","191"
"5994","IB040044","191"
"5995","CH040330","189"
"5996","KA110061","189"
"5997","GU030302","188"
"5998","TK130075","188"
"5999","KA080240","188"
"6000","KA080240","188"
"6001","GU010025","188"
"6002","KA080195","188"
"6003","GU030037","187"
"6004","IB050077","187"
"6005","YA040061","187"
"6006","KA010282","187"
"6007","KA080245","185"
"6008","KA080245","185"
"6009","GU020164","185"
"6010","CH040331","184"
"6011","IB040097","184"
"6012","KA080028","184"
"6013","TK130073","184"
"6014","GU030035","183"
"6015","KA080273","183"
"6016","TK130062","183"
"6017","TK040061","182"
"6018","KA160145","182"
"6019","IB040218","182"
"6020","KA010150","182"
"6021","IB040159","182"
"6022","GU020235","181"
"6023","IB040421","181"
"6024","KA010215","181"
"6025","KA080025","181"
"6026","IB040571","179"
"6027","TK050084","179"
"6028","KA080248","178"
"6029","KA010156","178"
"6030","GU020209","177"
"6031","GU020100","177"
"6032","IB080075","176"
"6033","GU020158","175"
"6034","TC030074","175"
"6035","IB040311","175"
"6036","TK060363","175"
"6037","TK040014","175"
"6038","TK040218","175"
"6039","TK120003","175"
"6040","TK040016","175"
"6041","GU030290","174"
"6042","IB090021","174"
"6043","KA010228","174"
"6044","GU040108","173"
"6045","TK040022","173"
"6046","GU020172","172"
"6047","GU020259","172"
"6048","SA010026","168"
"6049","SA070003","168"
"6050","GU030306","167"
"6051","IB040317","167"
"6052","GU020210","166"
"6053","GU040106","166"
"6054","GU030042","164"
"6055","TK040186","163"
"6056","TK050041","162"
"6057","IB040127","161"
"6058","GU040104","161"
"6059","GU030303","161"
"6060","GU040122","161"
"6061","IB040271","161"
"6062","KA080188","161"
"6063","SA070002","159"
"6064","KA080227","158"
"6065","GU040115","158"
"6066","KA080259","158"
"6067","KA080246","155"
"6068","GU020184","153"
"6069","KA010085","152"
"6070","KA080105","152"
"6071","TK050053","152"
"6072","GU020007","151"
"6073","IB080074","150"
"6074","TC030065","149"
"6075","IB040080","149"
"6076","GU020294","148"
"6077","IB040494","148"
"6078","KA160285","145"
"6079","IB040570","144"
"6080","GU020238","144"
"6081","KA080027","143"
"6082","KA080196","142"
"6083","TK050090","142"
"6084","GU030154","142"
"6085","IB040313","141"
"6086","IB040241","138"
"6087","TK040060","135"
"6088","IB040340","133"
"6089","GU040121","131"
"6090","GU020293","130"
"6091","IB040318","128"
"6092","SA070001","127"
"6093","GU020255","126"
"6094","GU030263","120"
"6095","IB040258","107"
"6096","GU030130","93"
"6097","GU020211","93"
"6098","KA080026","92"
"6099","GU030131","82"
"6100","IB040426","79"
"6101","GU020284","70"
